관리단체,의류수거함관리코드,행정동,도로명주소,위도,경도,데이터기준일
강북장애인단체총연합회,수유3-23,수유3동,서울특별시 강북구 노해로13길 89,37.63924886,127.0175791,2025-03-24
강북장애인단체총연합회,번1-10,번1동,서울특별시 강북구 오패산로67길 22,37.63591148,127.0269476,2025-03-24
강북장애인단체총연합회,번2-4,번2동,서울특별시 강북구 오현로25가길 92,37.62538679,127.0334626,2025-03-24
강북장애인단체총연합회,송천5-14,송천동,서울특별시 강북구 삼양로54마길 21,37.62235854,127.0245979,2025-03-24
강북장애인단체총연합회,우이-71,우이동,서울특별시 강북구 삼양로123길 46-28,37.64581456,127.0129147,2025-03-24
강북장애인단체총연합회,수유3-51,수유3동,서울특별시 강북구 도봉로99길 72-2,37.6439913,127.0266498,2025-03-24
강북장애인단체총연합회,송중9-2,송중동,서울특별시 강북구 오패산로52마길 20,37.62503906,127.0317112,2025-03-24
강북장애인단체총연합회,수유2-32,수유2동,서울특별시 강북구 삼양로138길 92,37.64849559,127.0189193,2025-03-24
강북장애인단체총연합회,수유1-52,수유1동,서울특별시 강북구 삼양로80나길 57,37.63351483,127.0204189,2025-03-24
강북장애인단체총연합회,우이-14,우이동,서울특별시 강북구 삼양로173다길 25,37.66262697,127.0095869,2025-03-24
강북장애인단체총연합회,인수-68,인수동,서울특별시 강북구 삼양로90길 7,37.63633997,127.0177533,2025-03-24
강북장애인단체총연합회,우이-42,우이동,서울특별시 강북구 삼양로139가길 80,37.65265795,127.0102291,2025-03-24
강북장애인단체총연합회,번1-38,번1동,서울특별시 강북구 덕릉로41길 89,37.63802816,127.0279512,2025-03-24
강북장애인단체총연합회,송중8-8,송중동,서울특별시 강북구 월계로21다길 5,37.61606416,127.0382613,2025-03-24
강북장애인단체총연합회,송천5-42,송천동,서울특별시 강북구 숭인로7나길 35,37.61459389,127.0259678,2025-03-24
강북장애인단체총연합회,삼양-47,삼양동,서울특별시 강북구 삼양로41길 12,37.62197334,127.019426,2025-03-24
강북장애인단체총연합회,번2-37,번2동,서울특별시 강북구 덕릉로40길 14,37.63448686,127.0301159,2025-03-24
강북장애인단체총연합회,미아3-48,미아동,서울특별시 강북구 솔매로 138,37.62644522,127.0273881,2025-03-24
강북장애인단체총연합회,미아3-20,미아동,서울특별시 강북구 도봉로57길 33,37.62743217,127.0236027,2025-03-24
강북장애인단체총연합회,송중9-45,송중동,서울특별시 강북구 도봉로28가길 17,37.62180134,127.0313454,2025-03-24
강북장애인단체총연합회,번2-3,번2동,서울특별시 강북구 오현로21길 58,37.62537386,127.0340859,2025-03-24
강북장애인단체총연합회,수유1-23,수유1동,서울특별시 강북구 삼양로79길 35-26,37.6297732,127.0158003,2025-03-24
강북장애인단체총연합회,삼양-18,삼양동,서울특별시 강북구 솔매로7다길 23,37.62639107,127.0132506,2025-03-24
강북장애인단체총연합회,수유3-50,수유3동,서울특별시 강북구 한천로150길 60-5,37.64395097,127.0261291,2025-03-24
강북장애인단체총연합회,인수-24,인수동,서울특별시 강북구 삼각산로 47,37.63965038,127.0095516,2025-03-24
강북장애인단체총연합회,수유2-31,수유2동,서울특별시 강북구 삼양로138길 84-1,37.64845729,127.0186478,2025-03-24
강북장애인단체총연합회,수유1-51,수유1동,서울특별시 강북구 수유로12길 27-8,37.63378343,127.0212991,2025-03-24
강북장애인단체총연합회,수유3-22,수유3동,서울특별시 강북구 노해로13길 48,37.6395741,127.0198522,2025-03-24
강북장애인단체총연합회,번1-9,번1동,서울특별시 강북구 덕릉로 125-12,37.63559385,127.0277676,2025-03-24
강북장애인단체총연합회,우이-41,우이동,서울특별시 강북구 삼양로149가길 21,37.65345418,127.0106265,2025-03-24
강북장애인단체총연합회,송천5-13,송천동,서울특별시 강북구 삼양로38길 47,37.62151883,127.0232948,2025-03-24
강북장애인단체총연합회,우이-70,우이동,서울특별시 강북구 삼양로123길32-33,37.64602584,127.0133992,2025-03-24
강북장애인단체총연합회,송천5-41,송천동,서울특별시 강북구 숭인로7나길 41,37.61469598,127.026329,2025-03-24
강북장애인단체총연합회,송중9-1,송중동,서울특별시 강북구 오패산로52마길 7,37.62543826,127.0320459,2025-03-24
강북장애인단체총연합회,번2-36,번2동,서울특별시 강북구 덕릉로40가길 9,37.63445695,127.0297651,2025-03-24
강북장애인단체총연합회,미아3-47,미아동,서울특별시 강북구 솔매로51길 10,37.62716718,127.027526,2025-03-24
강북장애인단체총연합회,우이-13,우이동,서울특별시 강북구 삼양로173길 51-8,37.66193373,127.0096527,2025-03-24
강북장애인단체총연합회,인수-67,인수동,서울특별시 강북구 삼양로88가길 6-10,37.63539166,127.0185702,2025-03-24
강북장애인단체총연합회,번2-2,번2동,서울특별시 강북구 오현로21길 12,37.62650879,127.0362463,2025-03-24
강북장애인단체총연합회,번1-37,번1동,서울특별시 강북구 한천로130길 46,37.63936643,127.0318202,2025-03-24
강북장애인단체총연합회,송중8-7,송중동,서울특별시 강북구 월계로21나길 45,37.61628617,127.037862,2025-03-24
강북장애인단체총연합회,수유3-49,수유3동,서울특별시 강북구 노해로32길 38,37.64406061,127.0252211,2025-03-24
강북장애인단체총연합회,삼양-46,삼양동,서울특별시 강북구 삼양로43길 23,37.62231737,127.0185379,2025-03-24
강북장애인단체총연합회,수유2-30,수유2동,서울특별시 강북구 삼양로138길 76,37.64837113,127.018037,2025-03-24
강북장애인단체총연합회,수유1-50,수유1동,서울특별시 강북구 덕릉로24길 41-2,37.63293373,127.0209704,2025-03-24
강북장애인단체총연합회,미아3-19,미아동,서울특별시 강북구 솔매로41길 31-5,37.62703042,127.0229623,2025-03-24
강북장애인단체총연합회,송중9-44,송중동,서울특별시 강북구 도봉로28길 29,37.62081012,127.0302367,2025-03-24
강북장애인단체총연합회,우이-40,우이동,서울특별시 강북구 삼양로149길 22,37.65429158,127.0116354,2025-03-24
강북장애인단체총연합회,수유1-22,수유1동,서울특별시 강북구 인수봉로 124,37.6307036,127.0139187,2025-03-24
강북장애인단체총연합회,삼양-17,삼양동,서울특별시 강북구 솔매로7나길 1-10,37.62610747,127.014897,2025-03-24
강북장애인단체총연합회,송천5-40,송천동,서울특별시 강북구 솔샘로64다길 9-1,37.61546741,127.0280973,2025-03-24
강북장애인단체총연합회,인수-23,인수동,서울특별시 강북구 삼각산로 53,37.639718,127.0100946,2025-03-24
강북장애인단체총연합회,번2-35,번2동,서울특별시 강북구 덕릉로40가길 30,37.63454693,127.0286536,2025-03-24
강북장애인단체총연합회,미아3-46,미아동,서울특별시 강북구 도봉로54길 24,37.62726451,127.0273095,2025-03-24
강북장애인단체총연합회,수유3-21,수유3동,서울특별시 강북구 노해로15길 35,37.63995813,127.0205271,2025-03-24
강북장애인단체총연합회,번1-8,번1동,서울특별시 강북구 한천로 965,37.63577994,127.032875,2025-03-24
강북장애인단체총연합회,번2-1,번2동,서울특별시 강북구 오현로 155,37.62625874,127.0365215,2025-03-24
강북장애인단체총연합회,송천5-12,송천동,서울특별시 강북구 삼양로54다길 39,37.62147153,127.0230236,2025-03-24
강북장애인단체총연합회,우이-69,우이동,서울특별시 강북구 삼양로131길 23-20,37.64637806,127.0134965,2025-03-24
강북장애인단체총연합회,수유3-48,수유3동,서울특별시 강북구 노해로32길 24,37.64453615,127.0249769,2025-03-24
강북장애인단체총연합회,송중8-35,송중동,서울특별시 강북구 도봉로4길 22,37.61115443,127.0317551,2025-03-24
강북장애인단체총연합회,수유2-29,수유2동,서울특별시 강북구 삼양로138길 68,37.6483592,127.0176859,2025-03-24
강북장애인단체총연합회,수유1-49,수유1동,서울특별시 강북구 덕릉로24길 53,37.63278423,127.0203265,2025-03-24
강북장애인단체총연합회,우이-12,우이동,서울특별시 강북구 삼양로173가길 48,37.66185616,127.0100731,2025-03-24
강북장애인단체총연합회,인수-66,인수동,서울특별시 강북구 삼양로88가길 10,37.63550446,127.0180475,2025-03-24
강북장애인단체총연합회,우이-39,우이동,서울특별시 강북구 삼양로149길 10,37.65405316,127.0122165,2025-03-24
강북장애인단체총연합회,번1-36,번1동,서울특별시 강북구 도봉로96길 53,37.63938017,127.0312988,2025-03-24
강북장애인단체총연합회,송중8-6,송중동,서울특별시 강북구 월계로21나길 50-14,37.61697494,127.0383515,2025-03-24
강북장애인단체총연합회,송천5-39,송천동,서울특별시 강북구 솔샘로64다길 33,37.61552727,127.0266126,2025-03-24
강북장애인단체총연합회,삼양-45,삼양동,서울특별시 강북구 삼양로43길 33,37.62232177,127.0179828,2025-03-24
강북장애인단체총연합회,번2-34,번2동,서울특별시 강북구 덕릉로40다길 36,37.63409655,127.0286708,2025-03-24
강북장애인단체총연합회,미아3-45,미아동,서울특별시 강북구 도봉로76길 77,37.63469558,127.0270088,2025-03-24
강북장애인단체총연합회,미아3-18,미아동,서울특별시 강북구 솔매로41길 31-28,37.62699777,127.022283,2025-03-24
강북장애인단체총연합회,송중9-43,송중동,서울특별시 강북구 도봉로28길 13,37.62061413,127.0294124,2025-03-24
강북장애인단체총연합회,번1-63,번1동,서울특별시 강북구 덕릉로 194-1,37.63590898,127.035434,2025-03-24
강북장애인단체총연합회,수유1-21,수유1동,서울특별시 강북구 인수봉로 120,37.63032312,127.0136745,2025-03-24
강북장애인단체총연합회,삼양-16,삼양동,서울특별시 강북구 솔매로7나길 23,37.62594804,127.0152276,2025-03-24
강북장애인단체총연합회,수유3-47,수유3동,서울특별시 강북구 노해로32길 19-9,37.64506084,127.0252307,2025-03-24
강북장애인단체총연합회,인수-22,인수동,서울특별시 강북구 인수봉로67길 12-2,37.64018554,127.0110515,2025-03-24
강북장애인단체총연합회,수유2-28,수유2동,서울특별시 강북구 삼양로138길 40,37.64872448,127.0161059,2025-03-24
강북장애인단체총연합회,수유1-48,수유1동,서울특별시 강북구 삼양로80길 51,37.63152489,127.020581,2025-03-24
강북장애인단체총연합회,수유3-20,수유3동,서울특별시 강북구 삼각산로28길 26,37.63991617,127.0198138,2025-03-24
강북장애인단체총연합회,번1-7,번1동,서울특별시 강북구 한천로 983,37.63677665,127.0313552,2025-03-24
강북장애인단체총연합회,우이-38,우이동,서울특별시 강북구 삼양로149길 68,37.65573658,127.0120356,2025-03-24
강북장애인단체총연합회,송천5-11,송천동,서울특별시 강북구 삼양로38다길 31,37.62156792,127.0226938,2025-03-24
강북장애인단체총연합회,우이-68,우이동,서울특별시 강북구 삼양로131길 30,37.64727388,127.0128728,2025-03-24
강북장애인단체총연합회,송천5-38,송천동,서울특별시 강북구 숭인로13길 39,37.61429429,127.0267873,2025-03-24
강북장애인단체총연합회,송중8-34,송중동,서울특별시 강북구 월계로3길 36,37.61136713,127.0313219,2025-03-24
강북장애인단체총연합회,번2-33,번2동,서울특별시 강북구 도봉로78길 78,37.63382922,127.0279378,2025-03-24
강북장애인단체총연합회,미아3-44,미아동,서울특별시 강북구 도봉로76길 40,37.63314583,127.0259187,2025-03-24
강북장애인단체총연합회,우이-11,우이동,서울특별시 강북구 삼양로173가길 69,37.66143109,127.0088094,2025-03-24
강북장애인단체총연합회,인수-65,인수동,서울특별시 강북구 삼양로88가길 20,37.63602653,127.017984,2025-03-24
강북장애인단체총연합회,번1-62,번1동,서울특별시 강북구 한천로 932,37.63452066,127.0364489,2025-03-24
강북장애인단체총연합회,번1-35,번1동,서울특별시 강북구 도봉로96길 27,37.64018126,127.0300987,2025-03-24
강북장애인단체총연합회,송중8-5,송중동,서울특별시 강북구 월계로21나길 51,37.61651986,127.037791,2025-03-24
강북장애인단체총연합회,수유3-46,수유3동,서울특별시 강북구 노해로32길 19-21,37.64555071,127.0256323,2025-03-24
강북장애인단체총연합회,삼양-44,삼양동,서울특별시 강북구 인수봉로12길 60,37.62296315,127.0160146,2025-03-24
강북장애인단체총연합회,수유2-27,수유2동,서울특별시 강북구 삼양로138길 24,37.64893353,127.0152419,2025-03-24
강북장애인단체총연합회,수유1-47,수유1동,서울특별시 강북구 삼양로74길 31,37.62984154,127.0196853,2025-03-24
강북장애인단체총연합회,미아3-17,미아동,서울특별시 강북구 도봉로53가길 16,37.62709059,127.0215227,2025-03-24
강북장애인단체총연합회,송중9-42,송중동,서울특별시 강북구 솔매로50길 73,37.62325396,127.0282906,2025-03-24
강북장애인단체총연합회,우이-37,우이동,서울특별시 강북구 삼양로159가길 31,37.65651479,127.0124333,2025-03-24
강북장애인단체총연합회,수유1-20,수유1동,서울특별시 강북구 인수봉로32길 12-6,37.63033724,127.0142861,2025-03-24
강북장애인단체총연합회,삼양-15,삼양동,서울특별시 강북구 솔매로7가길 18,37.62564648,127.0147218,2025-03-24
강북장애인단체총연합회,송천5-37,송천동,서울특별시 강북구 삼양로20나길 40-11,37.6165977,127.0242087,2025-03-24
강북장애인단체총연합회,인수-21,인수동,서울특별시 강북구 인수봉로 235-7,37.64001673,127.011337,2025-03-24
강북장애인단체총연합회,번2-32,번2동,서울특별시 강북구 도봉로78길 65,37.63399453,127.0272219,2025-03-24
강북장애인단체총연합회,미아3-43,미아동,서울특별시 강북구 덕릉로30길 15-3,37.63412542,127.0256113,2025-03-24
강북장애인단체총연합회,수유3-19,수유3동,서울특별시 강북구 삼양로102길 42,37.63989505,127.0194401,2025-03-24
강북장애인단체총연합회,번1-6,번1동,서울특별시 강북구 한천로 1001,37.637809,127.0297895,2025-03-24
강북장애인단체총연합회,번1-61,번1동,서울특별시 강북구 한천로120길 29,37.6358376,127.0366246,2025-03-24
강북장애인단체총연합회,송천5-10,송천동,서울특별시 강북구 삼양로38라길 10(2),37.62111464,127.0223599,2025-03-24
강북장애인단체총연합회,우이-67,우이동,서울특별시 강북구 인수봉로84길 40-4,37.64680464,127.0127883,2025-03-24
강북장애인단체총연합회,수유3-45,수유3동,서울특별시 강북구 노해로36길 18,37.64565845,127.0255855,2025-03-24
강북장애인단체총연합회,송중8-33,송중동,서울특별시 강북구 오현로6길 49,37.61429787,127.0327112,2025-03-24
강북장애인단체총연합회,수유2-26,수유2동,서울특별시 강북구 한천로170길 51,37.64803414,127.0186874,2025-03-24
강북장애인단체총연합회,수유1-46,수유1동,서울특별시 강북구 삼양로74다길 2,37.63019751,127.0213234,2025-03-24
강북장애인단체총연합회,우이-10,우이동,서울특별시 강북구 삼양로173길 71-8,37.66165356,127.0084777,2025-03-24
강북장애인단체총연합회,인수-64,인수동,서울특별시 강북구 삼양로87길 24-10,37.63561008,127.0166638,2025-03-24
강북장애인단체총연합회,우이-36,우이동,서울특별시 강북구 삼양로155길 25,37.65656335,127.0117753,2025-03-24
강북장애인단체총연합회,번1-34,번1동,서울특별시 강북구 한천로124다길 80,37.63997887,127.0295914,2025-03-24
강북장애인단체총연합회,송중8-4,송중동,서울특별시 강북구 월계로21가길 54,37.61587705,127.0374142,2025-03-24
강북장애인단체총연합회,송천5-36,송천동,서울특별시 강북구 삼양로20나길 46-33,37.6168051,127.0242286,2025-03-24
강북장애인단체총연합회,삼양-43,삼양동,서울특별시 강북구 인수봉로12가길 8,37.62352102,127.0148404,2025-03-24
강북장애인단체총연합회,번2-31,번2동,서울특별시 강북구 오현로25마길 65,37.62662536,127.0328689,2025-03-24
강북장애인단체총연합회,미아3-42,미아동,서울특별시 강북구 덕릉로30길 9,37.63434015,127.0254272,2025-03-24
강북장애인단체총연합회,미아3-16,미아동,서울특별시 강북구 솔매로41길 37-10,37.62749666,127.0226843,2025-03-24
강북장애인단체총연합회,송중9-41,송중동,서울특별시 강북구 도봉로28길 51,37.62109917,127.0314224,2025-03-24
강북장애인단체총연합회,번1-60,번1동,서울특별시 강북구 한천로124가길 25,37.63769402,127.0311507,2025-03-24
강북장애인단체총연합회,수유1-19,수유1동,서울특별시 강북구 인수봉로32길 26,37.63047994,127.0151906,2025-03-24
강북장애인단체총연합회,삼양-14,삼양동,서울특별시 강북구 솔매로10길 19,37.62458388,127.0137162,2025-03-24
강북장애인단체총연합회,수유3-44,수유3동,서울특별시 강북구 노해로36길 8,37.64595258,127.0251964,2025-03-24
강북장애인단체총연합회,인수-20,인수동,서울특별시 강북구 인수봉로72길 15,37.6424172,127.0117812,2025-03-24
강북장애인단체총연합회,수유2-25,수유2동,서울특별시 강북구 노해로33길 70,37.64736025,127.0210872,2025-03-24
강북장애인단체총연합회,수유1-45,수유1동,서울특별시 강북구 삼양로 292,37.62947719,127.0181267,2025-03-24
강북장애인단체총연합회,수유3-18,수유3동,서울특별시 강북구 삼양로102길 26,37.64003186,127.0185545,2025-03-24
강북장애인단체총연합회,번1-5,번1동,서울특별시 강북구 한천로 1009,37.63831639,127.0290351,2025-03-24
강북장애인단체총연합회,우이-35,우이동,서울특별시 강북구 삼양로155길 39,37.65717266,127.0113706,2025-03-24
강북장애인단체총연합회,송천5-9,송천동,서울특별시 강북구 삼양로38라길 10(1),37.62111464,127.0223599,2025-03-24
강북장애인단체총연합회,우이-66,우이동,서울특별시 강북구 인수봉로84길 33,37.64683707,127.0123573,2025-03-24
강북장애인단체총연합회,송천5-35,송천동,서울특별시 강북구 솔샘로64나길 42-9,37.61679522,127.0252142,2025-03-24
강북장애인단체총연합회,송중8-32,송중동,서울특별시 강북구 오현로6길 23,37.6154131,127.0324589,2025-03-24
강북장애인단체총연합회,번2-30,번2동,서울특별시 강북구 오현로21길 132-5,37.62721097,127.0328613,2025-03-24
강북장애인단체총연합회,미아3-41,미아동,서울특별시 강북구 덕릉로28길 9,37.63425845,127.0242613,2025-03-24
강북장애인단체총연합회,우이-9,우이동,서울특별시 강북구 삼양로169길 84,37.66110542,127.008655,2025-03-24
강북장애인단체총연합회,인수-63,인수동,서울특별시 강북구 삼양로 359,37.63547862,127.0171074,2025-03-24
강북장애인단체총연합회,번1-59,번1동,서울특별시 강북구 덕릉로 187-8,37.63617985,127.0343994,2025-03-24
강북장애인단체총연합회,번1-33,번1동,서울특별시 강북구 한천로124다길 61,37.63938936,127.0302222,2025-03-24
강북장애인단체총연합회,송중8-3,송중동,서울특별시 강북구 월계로21가길 37,37.61518957,127.0370832,2025-03-24
강북장애인단체총연합회,수유3-43,수유3동,서울특별시 강북구 한천로150길 20,37.64343506,127.0236656,2025-03-24
강북장애인단체총연합회,삼양-42,삼양동,서울특별시 강북구 인수봉로12길 34,37.62308876,127.0148688,2025-03-24
강북장애인단체총연합회,수유2-24,수유2동,서울특별시 강북구 한천로162길 25-15,37.64683938,127.0191223,2025-03-24
강북장애인단체총연합회,수유1-44,수유1동,서울특별시 강북구 삼양로69길 10,37.62869504,127.0172533,2025-03-24
강북장애인단체총연합회,미아3-15,미아동,서울특별시 강북구 솔매로41길 7,37.6260085,127.0235987,2025-03-24
강북장애인단체총연합회,송중9-40,송중동,서울특별시 강북구 도봉로28나길 13,37.62049702,127.0316115,2025-03-24
강북장애인단체총연합회,우이-34,우이동,서울특별시 강북구 삼양로155길 37-16,37.65735721,127.0108128,2025-03-24
강북장애인단체총연합회,수유1-18,수유1동,서울특별시 강북구 인수봉로30길 32-5,37.62998574,127.0153557,2025-03-24
강북장애인단체총연합회,삼양-13,삼양동,서울특별시 강북구 솔매로10길 10,37.62500836,127.0138353,2025-03-24
강북장애인단체총연합회,송천5-34,송천동,서울특별시 강북구 솔샘로 287,37.61851003,127.0244669,2025-03-24
강북장애인단체총연합회,인수-19,인수동,서울특별시 강북구 인수봉로72길 41,37.64277044,127.0130796,2025-03-24
강북장애인단체총연합회,번2-29,번2동,서울특별시 강북구 오현로25길 54,37.62780776,127.0353233,2025-03-24
강북장애인단체총연합회,미아3-40,미아동,서울특별시 강북구 덕릉로28길 27,37.63336661,127.0242843,2025-03-24
강북장애인단체총연합회,수유3-17,수유3동,서울특별시 강북구 노해로17길 66-3,37.64057974,127.0183434,2025-03-24
강북장애인단체총연합회,번1-4,번1동,서울특별시 강북구 한천로131길 29,37.63806556,127.0270216,2025-03-24
강북장애인단체총연합회,번1-58,번1동,서울특별시 강북구 덕릉로 193-8,37.6363916,127.0349519,2025-03-24
강북장애인단체총연합회,송천5-8,송천동,서울특별시 강북구 솔샘로53길 20,37.61968514,127.0227411,2025-03-24
강북장애인단체총연합회,우이-65,우이동,서울특별시 강북구 삼양로123가길 39,37.64642985,127.0121474,2025-03-24
강북장애인단체총연합회,수유3-42,수유3동,서울특별시 강북구 한천로150길 37,37.6439756,127.0247463,2025-03-24
강북장애인단체총연합회,송중8-31,송중동,서울특별시 강북구 오현로 16-3,37.61628302,127.0319606,2025-03-24
강북장애인단체총연합회,수유2-23,수유2동,서울특별시 강북구 한천로 1164,37.64777907,127.0161864,2025-03-24
강북장애인단체총연합회,수유1-43,수유1동,서울특별시 강북구 삼양로69길 24,37.62841,127.016566,2025-03-24
강북장애인단체총연합회,우이-8,우이동,서울특별시 강북구 삼양로169길 70,37.66128307,127.0094234,2025-03-24
강북장애인단체총연합회,인수-62,인수동,서울특별시 강북구 삼양로95길 17,37.63802723,127.0169493,2025-03-24
강북장애인단체총연합회,우이-33,우이동,서울특별시 강북구 삼양로159가길 9,37.65739002,127.0125804,2025-03-24
강북장애인단체총연합회,번1-32,번1동,서울특별시 강북구 한천로124다길 20,37.63823394,127.0321634,2025-03-24
강북장애인단체총연합회,송중8-2,송중동,서울특별시 강북구 월계로21가길 64,37.61615662,127.0374445,2025-03-24
강북장애인단체총연합회,송천5-33,송천동,서울특별시 강북구 솔샘로60가길 14,37.61764799,127.0259167,2025-03-24
강북장애인단체총연합회,삼양-41,삼양동,서울특별시 강북구 인수봉로12길 19,37.62347932,127.0141613,2025-03-24
강북장애인단체총연합회,번2-28,번2동,서울특별시 강북구 오현로25길 69,37.62724437,127.0347414,2025-03-24
강북장애인단체총연합회,미아3-39,미아동,서울특별시 강북구 덕릉로28길 59,37.63210012,127.0247654,2025-03-24
강북장애인단체총연합회,미아3-14,미아동,서울특별시 강북구 솔매로39길 6,37.62578158,127.0233977,2025-03-24
강북장애인단체총연합회,송중9-39,송중동,서울특별시 강북구 도봉로28나길 21,37.62009141,127.0315941,2025-03-24
강북장애인단체총연합회,번1-57,번1동,서울특별시 강북구 덕릉로 199,37.63644183,127.0355857,2025-03-24
